Hole_ID,From,To,Lithology
DH123,6.0,7.0,LIMO
DH123,7.0,8.0,LIMO
DH123,8.0,9.5,LIMO
DH123,9.5,10.0,LIMO
DH123,10.0,11.0,LIMO
DH123,11.0,12.0,LIMO
DH123,12.0,13.0,SAP
DH123,13.0,14.0,SAP
DH123,14.0,15.0,SAP
DH123,15.0,16.0,SAP
DH123,16.0,17.0,SAP
DH123,17.0,18.0,SAP
DH123,18.0,19.0,SAP
DH123,19.0,20.5,SROC
DH124,0.0,1.0,SOIL
DH124,1.0,2.0,LIMO
DH124,2.0,3.0,LIMO
DH124,3.0,4.0,LIMO
DH124,4.0,5.0,LIMO
DH124,5.0,6.0,LIMO
DH124,6.0,7.0,LIMO
DH124,7.0,8.0,LIMO
DH124,8.0,9.0,LIMO
DH124,9.0,10.0,LIMO
DH124,10.0,11.0,LIMO
DH124,11.0,12.0,LIMO
DH124,12.0,13.0,LIMO
DH124,13.0,14.0,LIMO
DH124,14.0,15.0,LIMO
DH124,15.0,15.8,SAP
DH124,15.8,16.6,SAP
DH124,16.6,18.0,SAP
DH124,18.0,19.0,SAP
DH124,19.0,20.0,SAP
DH124,20.0,21.0,SAP
DH124,21.0,22.0,SAP
DH124,22.0,23.0,RSAP
DH124,23.0,23.6,RSAP
DH124,23.6,25.0,SAP
DH125,0.0,1.0,SOIL
DH125,1.0,2.0,LIMO
DH125,2.0,3.0,LIMO
DH125,3.0,4.5,LIMO
DH125,4.5,5.0,LIMO
DH125,5.0,6.0,LIMO
DH125,6.0,7.4,LIMO
DH125,7.4,8.0,LIMO
DH125,8.0,9.0,SAP
DH125,9.0,10.0,SAP
DH125,10.0,11.0,SAP
DH126,0.0,1.0,SOIL
DH126,1.0,2.4,LIMO
DH126,2.4,3.0,LIMO
DH126,3.0,4.0,LIMO
DH126,4.0,5.0,LIMO
DH126,5.0,6.0,LIMO
DH126,6.0,7.0,LIMO
DH126,7.0,8.0,LIMO
DH126,8.0,9.0,LIMO
DH126,9.0,10.0,LIMO
DH126,10.0,11.0,SAP
DH126,11.0,12.4,SAP
DH126,12.4,13.0,SAP
DH126,13.0,13.4,SAP
DH126,13.4,14.0,SAP
DH126,14.0,15.0,RSAP
DH127,0.0,1.0,SOIL
DH127,1.0,2.0,LIMO
DH127,2.0,3.0,LIMO
DH127,3.0,4.0,LIMO
DH127,4.0,5.0,LIMO
DH127,5.0,6.0,LIMO
DH127,6.0,7.0,LIMO
DH127,7.0,8.0,LIMO
DH127,8.0,9.0,LIMO
DH127,9.0,10.0,LIMO
DH127,10.0,11.0,LIMO
DH127,11.0,12.0,LIMO
DH127,12.0,13.0,SAP
DH127,13.0,14.0,SAP
DH127,14.0,15.0,SAP
DH127,15.0,16.0,SAP
DH127,16.0,17.0,SAP
DH127,17.0,17.7,SAP
DH127,17.7,18.6,SAP
DH127,18.6,20.0,SAP
DH127,20.0,21.0,SAP
DH127,21.0,22.0,SAP
DH128,0.0,1.0,SOIL
DH128,1.0,2.0,LIMO
DH128,2.0,3.0,LIMO
DH128,3.0,4.0,LIMO
DH128,4.0,5.0,LIMO
DH128,5.0,6.0,LIMO
DH128,6.0,7.0,LIMO
DH128,7.0,8.0,LIMO
DH128,8.0,9.0,LIMO
DH128,9.0,10.0,LIMO
DH128,10.0,11.0,LIMO
DH128,11.0,12.0,LIMO
DH128,12.0,13.0,LIMO
DH128,13.0,14.0,LIMO
DH128,14.0,15.0,SAP
DH128,15.0,16.0,SAP
DH128,16.0,16.7,SAP
DH128,16.7,18.0,RSAP
DH129,0.0,1.0,SOIL
DH129,1.0,2.0,LIMO
DH129,2.0,3.0,LIMO
DH129,3.0,4.0,LIMO
DH129,4.0,5.0,LIMO
DH129,5.0,6.0,SAP
DH129,6.0,7.0,SAP
DH129,7.0,8.0,SAP
DH129,8.0,9.0,SAP
DH129,9.0,10.0,SAP
DH129,10.0,11.0,SAP
DH129,11.0,11.6,SAP
DH129,11.6,13.0,SAP
DH129,13.0,14.0,SAP
DH129,14.0,15.0,SAP
DH129,15.0,16.0,SAP
DH129,16.0,17.0,SAP
DH129,17.0,18.0,SAP
DH129,18.0,19.0,RSAP
DH129,19.0,20.0,RSAP
DH130,0.0,1.0,SOIL
DH130,1.0,2.0,LIMO
DH130,2.0,3.3,LIMO
DH130,3.3,4.0,LIMO
DH130,4.0,5.0,LIMO
DH130,5.0,6.0,LIMO
DH130,6.0,7.0,LIMO
DH130,7.0,8.0,LIMO
DH130,8.0,9.0,LIMO
DH130,9.0,10.0,LIMO
DH130,10.0,11.0,LIMO
DH130,11.0,12.0,SAP
DH130,12.0,13.0,SAP
DH130,13.0,14.0,SAP
DH130,14.0,15.0,SAP
DH130,15.0,16.0,SAP
DH130,16.0,17.0,SAP
DH130,17.0,17.7,SAP
DH130,17.7,19.0,SAP
DH130,19.0,20.0,RSAP
DH131,0.0,1.0,SOIL
DH131,1.0,2.0,LIMO
DH131,2.0,3.0,LIMO
DH131,3.0,4.0,LIMO
DH131,4.0,5.0,LIMO
DH131,5.0,6.0,LIMO
DH131,7.0,8.0,LIMO
DH131,8.0,9.0,LIMO
DH131,9.0,10.0,LIMO
DH131,10.0,10.5,LIMO
DH131,10.5,12.0,LIMO
DH131,12.0,13.8,SAP
DH131,13.8,15.3,SAP
DH131,15.3,16.0,SAP
DH131,16.0,17.0,BLD
DH131,17.0,18.0,RSAP
DH131,18.0,19.0,RSAP
DH131,19.0,20.0,SAP
DH132,0.0,1.0,SOIL
DH132,1.0,2.0,LIMO
DH132,2.0,3.0,LIMO
DH132,3.0,4.0,LIMO
DH132,4.0,5.0,LIMO
DH132,5.0,6.0,LIMO
DH132,6.0,7.0,LIMO
DH132,7.0,8.0,LIMO
DH132,8.0,9.1,LIMO
DH132,9.1,10.0,LIMO
DH132,10.0,11.0,SAP
DH132,11.0,12.0,SAP
DH132,12.0,13.0,SAP
DH132,13.0,14.0,SAP
DH132,14.0,15.0,SAP
DH132,15.0,16.0,SAP
DH133,0.0,1.0,SOIL
DH133,1.0,2.0,LIMO
DH133,2.0,3.0,LIMO
DH133,3.0,4.0,LIMO
DH133,4.0,5.0,LIMO
DH133,5.0,6.0,LIMO
DH133,6.0,7.0,LIMO
DH133,7.0,8.0,LIMO
DH133,8.0,9.0,LIMO
DH133,9.0,10.0,LIMO
DH133,10.0,11.0,LIMO
DH133,11.0,12.0,LIMO
DH133,12.0,13.0,LIMO
DH133,13.0,14.0,LIMO
DH133,14.0,15.0,LIMO
DH133,15.0,16.0,SAP
DH133,16.0,17.0,SAP
DH133,17.0,17.8,SAP
DH133,17.8,18.4,SAP
DH133,18.4,19.0,SAP
DH133,19.0,20.5,RSAP
DH134,0.0,1.0,SOIL
DH134,1.0,2.0,LIMO
DH134,2.0,3.0,LIMO
DH134,3.0,4.0,LIMO
DH134,4.0,5.0,LIMO
DH134,5.0,6.0,LIMO
DH134,6.0,7.0,LIMO
DH134,7.0,8.0,LIMO
DH134,8.0,9.0,LIMO
DH134,9.0,10.0,LIMO
DH134,10.0,11.0,SAP
DH134,11.0,12.0,SAP
DH134,12.0,13.0,SAP
DH134,13.0,14.0,SAP
DH134,14.0,15.0,SAP
DH134,15.0,16.0,RSAP
DH135,0.0,1.0,SOIL
DH135,1.0,2.0,LIMO
DH135,2.0,3.0,LIMO
DH135,3.0,4.0,LIMO
DH135,4.0,5.0,LIMO
DH135,5.0,6.0,LIMO
DH135,6.0,7.0,LIMO
DH135,7.0,8.0,SAP
DH135,8.0,9.0,SAP
DH135,9.0,10.0,SAP
DH135,10.0,10.4,SAP
DH135,10.4,11.4,SAP
DH135,11.4,12.0,SAP
DH135,12.0,13.4,SAP
DH135,13.4,14.3,SAP
DH135,14.3,15.0,SAP
DH135,15.0,15.5,SAP
DH135,15.5,17.0,RSAP
DH136,0.0,1.0,SOIL
DH136,1.0,2.0,LIMO
DH136,2.0,3.0,LIMO
DH136,3.0,4.0,LIMO
DH136,4.0,5.0,LIMO
DH136,5.0,6.0,LIMO
DH136,6.0,7.0,LIMO
DH136,7.0,8.0,LIMO
DH136,8.0,9.0,SAP
DH136,9.0,10.0,SAP
DH136,10.0,11.0,SAP
DH136,11.0,12.0,SAP
DH136,12.0,13.0,SAP
DH136,13.0,14.0,SAP
DH136,14.0,15.0,SAP
DH136,15.0,16.0,SAP
DH136,16.0,17.0,RSAP
DH136,17.0,18.3,SAP
DH136,18.3,18.85,RSAP
DH136,18.85,20.0,SROC
DH137,0.0,1.0,SOIL
DH137,1.0,1.75,LIMO
DH137,1.75,3.0,LIMO
DH137,3.0,4.0,LIMO
DH137,4.0,5.0,LIMO
DH137,5.0,6.0,LIMO
DH137,6.0,7.0,LIMO
DH137,7.0,8.0,RSAP
DH137,8.0,9.0,SROC
DH137,9.0,10.0,BLD
DH137,10.0,11.0,SAP
DH137,11.0,12.0,BLD
DH137,12.0,13.0,BRK
DH137,13.0,14.0,BRK
DH138,0.0,1.0,SOIL
DH138,1.0,2.0,LIMO
DH138,2.0,3.0,LIMO
DH138,3.0,4.0,LIMO
DH138,4.0,5.0,LIMO
DH138,5.0,6.0,LIMO
DH138,6.0,7.0,LIMO
DH138,7.0,8.0,LIMO
DH138,8.0,9.0,LIMO
DH138,9.0,10.2,SAP
DH138,10.2,10.6,SAP
DH138,10.6,12.0,SAP
DH138,12.0,13.0,SAP
DH138,13.0,14.0,SAP
DH138,14.0,15.4,SAP
DH138,15.4,16.0,BRK
DH138,16.0,17.4,BRK
DH139,0.0,1.0,SOIL
DH139,1.0,2.0,LIMO
DH139,2.0,3.0,LIMO
DH139,3.0,4.0,LIMO
DH139,4.0,5.0,LIMO
DH139,5.0,6.0,LIMO
DH139,6.0,7.0,LIMO
DH139,7.0,8.0,LIMO
DH139,8.0,9.0,LIMO
DH139,9.0,10.0,LIMO
DH139,10.0,11.0,LIMO
DH139,11.0,12.0,LIMO
DH139,12.0,13.0,SAP
DH139,13.0,14.0,SAP
DH139,14.0,15.0,SAP
DH139,15.0,16.0,SAP
DH139,16.0,17.0,SAP
DH139,17.0,18.0,SAP
DH139,18.0,18.8,SAP
DH139,18.8,20.0,SAP
DH139,20.0,21.0,SAP
DH139,21.0,22.0,SAP
DH139,22.0,22.6,SAP
DH139,22.6,24.0,RSAP
DH140,0.0,1.4,LIMO
DH140,1.4,2.0,LIMO
DH140,2.0,3.0,LIMO
DH140,3.0,3.6,LIMO
DH140,3.6,4.0,LIMO
DH140,4.0,5.0,LIMO
DH140,5.0,6.0,LIMO
DH140,6.0,7.0,LIMO
DH140,7.0,8.0,SAP
DH140,8.0,9.0,SAP
DH140,9.0,10.0,SAP
DH140,10.0,11.0,SAP
DH140,11.0,12.0,SAP
DH140,12.0,13.0,SAP
DH140,13.0,14.0,SAP
DH140,14.0,15.0,SAP
DH140,15.0,16.0,SAP
DH140,16.0,17.0,SAP
DH140,17.0,18.0,SAP
DH140,18.0,19.0,SAP
DH140,19.0,20.0,SAP
DH140,20.0,21.0,SAP
DH140,21.0,22.0,SAP
DH140,22.0,23.0,SAP
DH140,23.0,24.4,RSAP
DH141,0.0,1.0,SOIL
DH141,1.0,2.0,LIMO
DH141,2.0,3.4,LIMO
DH141,3.4,4.0,LIMO
DH141,4.0,5.0,LIMO
DH141,5.0,6.0,LIMO
DH141,6.0,7.0,LIMO
DH141,7.0,8.0,BLD
DH141,8.0,9.0,SAP
DH141,9.0,10.0,SAP
DH141,10.0,11.0,SAP
DH141,11.0,12.0,SAP
DH141,12.0,13.0,SAP
DH141,13.0,14.0,SAP
DH141,14.0,15.2,SAP
DH141,15.2,16.0,SAP
DH141,16.0,17.3,RSAP
DH142,0.0,1.0,SOIL
DH142,1.0,2.3,SAP
DH142,2.3,3.0,RSAP
DH142,3.0,4.5,SROC
DH142,4.5,6.0,BRK
DH143,0.0,1.0,SOIL
DH143,1.0,2.0,LIMO
DH143,2.0,3.0,LIMO
DH143,3.0,4.0,LIMO
DH143,4.0,4.3,LIMO
DH143,4.3,5.0,LIMO
DH143,5.0,6.0,LIMO
DH143,6.0,7.0,SAP
DH143,7.0,8.0,SAP
DH143,8.0,9.0,RSAP
DH143,9.0,10.0,SAP
DH143,10.0,11.0,RSAP
DH143,11.0,12.0,RSAP
DH143,12.0,12.7,RSAP
DH143,12.7,13.0,BLD
DH143,13.0,14.0,BLD
DH143,14.0,15.0,RSAP
DH143,15.0,16.0,SROC
DH143,16.0,17.0,BLD
DH143,17.0,18.0,BLD
DH143,18.0,18.5,SROC
DH144,0.0,1.0,SOIL
DH144,1.0,2.0,LIMO
DH144,2.0,3.0,LIMO
DH144,3.0,4.0,LIMO
DH144,4.0,5.0,LIMO
DH144,5.0,6.0,LIMO
DH144,6.0,7.0,LIMO
DH144,7.0,8.0,LIMO
DH144,8.0,9.0,LIMO
DH144,9.0,10.0,LIMO
DH144,10.0,11.0,LIMO
DH144,11.0,11.3,LIMO
DH144,11.3,12.0,LIMO
DH144,12.0,13.0,SAP
DH144,13.0,14.0,SAP
DH144,14.0,15.0,SAP
DH144,15.0,16.0,SAP
DH144,16.0,17.0,SAP
DH144,17.0,18.0,SAP
DH144,18.0,19.0,RSAP
DH145,0.0,0.8,SOIL
DH145,0.8,2.0,LIMO
DH145,2.0,3.0,LIMO
DH145,3.0,4.0,LIMO
DH145,4.0,5.0,LIMO
DH145,5.0,6.0,LIMO
DH145,6.0,7.0,LIMO
DH145,7.0,8.0,LIMO
DH145,8.0,9.0,LIMO
DH145,9.0,10.0,LIMO
DH145,10.0,11.0,LIMO
DH145,11.0,12.0,LIMO
DH145,12.0,13.0,LIMO
DH145,13.0,14.0,LIMO
DH145,14.0,15.0,LIMO
DH145,15.0,16.0,SAP
DH145,16.0,17.0,SAP
DH145,17.0,18.0,SAP
DH145,18.0,19.2,SAP
DH145,19.2,20.0,BRK
DH146,0.0,0.6,SOIL
DH146,0.6,2.0,LIMO
DH146,2.0,3.3,SAP
DH146,3.3,4.0,RSAP
DH146,4.0,5.0,SROC
DH147,0.0,1.0,SOIL
DH147,1.0,2.0,LIMO
DH147,2.0,3.0,LIMO
DH147,3.0,4.0,LIMO
DH147,4.0,5.0,LIMO
DH147,5.0,6.0,SAP
DH147,6.0,6.8,SAP
DH147,6.8,8.5,SAP
DH147,8.5,9.0,RSAP
DH148,0.0,1.0,SOIL
DH148,1.0,2.0,LIMO
DH148,2.0,2.6,LIMO
DH148,2.6,4.0,LIMO
DH148,4.0,5.0,LIMO
DH148,5.0,6.0,SAP
DH148,6.0,7.0,SAP
DH148,7.0,8.0,SAP
DH148,8.0,9.0,SAP
DH148,9.0,10.0,SAP
DH148,10.0,11.0,SAP
DH148,11.0,12.0,SAP
DH148,12.0,13.1,SAP
DH148,13.1,14.0,RSAP
DH148,14.0,15.0,SROC
DH149,0.0,1.0,SOIL
DH149,1.0,2.0,LIMO
DH149,2.0,3.0,LIMO
DH149,3.0,4.0,LIMO
DH149,4.0,5.0,LIMO
DH149,5.0,6.0,LIMO
DH149,6.0,7.0,BRK
DH150,0.0,1.0,SOIL
DH150,1.0,2.0,LIMO
DH150,2.0,3.0,LIMO
DH150,3.0,4.0,LIMO
DH150,4.0,5.0,LIMO
DH150,5.0,6.0,LIMO
DH150,6.0,7.0,LIMO
DH150,7.0,8.0,LIMO
DH150,8.0,8.6,LIMO
DH150,8.6,10.0,LIMO
DH150,10.0,11.0,LIMO
DH150,11.0,12.0,LIMO
DH150,12.0,13.0,LIMO
DH150,13.0,14.0,LIMO
DH150,14.0,15.0,LIMO
DH150,15.0,16.0,SAP
DH150,16.0,17.0,SAP
DH150,17.0,18.4,SAP
DH150,18.4,19.0,SAP
DH150,19.0,20.0,SAP
DH150,20.0,21.0,SAP
DH150,21.0,22.0,SAP
DH150,22.0,23.0,SAP
DH150,23.0,24.0,SAP
DH150,24.0,25.4,SAP
DH150,25.4,26.5,RSAP
DH151,0.0,1.0,SOIL
DH151,1.0,2.0,LIMO
DH151,2.0,3.0,LIMO
DH151,3.0,4.0,LIMO
DH151,4.0,5.0,LIMO
DH151,5.0,6.0,LIMO
DH151,6.0,7.0,LIMO
DH151,7.0,8.0,LIMO
DH151,8.0,9.0,LIMO
DH151,9.0,10.0,LIMO
DH151,10.0,11.0,LIMO
DH151,11.0,12.0,LIMO
DH151,12.0,13.0,SAP
DH151,13.0,14.0,SAP
DH151,14.0,15.0,SAP
DH151,15.0,16.0,SAP
DH151,16.0,17.0,SAP
DH152,0.0,1.0,SOIL
DH152,1.0,2.0,LIMO
DH152,2.0,3.0,LIMO
DH152,3.0,4.0,LIMO
DH152,4.0,5.0,LIMO
DH152,5.0,6.0,LIMO
DH152,6.0,6.6,LIMO
DH152,6.6,7.1,BLD
DH152,7.1,8.4,SAP
DH152,8.4,9.0,SAP
DH152,9.0,10.0,SAP
DH152,10.0,11.0,SAP
DH152,11.0,12.0,SAP
DH152,12.0,13.0,SAP
DH152,13.0,14.0,SAP
DH152,14.0,14.8,SAP
DH152,14.8,15.5,SAP
DH152,15.5,16.0,RSAP
DH152,16.0,17.5,RSAP
DH153,0.0,1.0,SOIL
DH153,1.0,2.0,LIMO
DH153,2.0,3.0,LIMO
DH153,3.0,3.6,LIMO
DH153,3.6,4.4,LIMO
DH153,4.4,5.0,LIMO
DH153,5.0,6.0,LIMO
DH153,6.0,7.0,LIMO
DH153,7.0,7.6,LIMO
DH153,7.6,7.9,LIMO
DH153,7.9,9.0,LIMO
DH153,9.0,10.0,SAP
DH153,10.0,11.0,SAP
DH153,11.0,12.0,SAP
DH153,12.0,13.0,SAP
DH153,13.0,14.0,SAP
DH153,14.0,15.0,BLD
DH153,15.0,16.0,SROC
DH154,0.0,1.0,SOIL
DH154,1.0,2.45,BLD
DH154,2.45,3.2,BRK
DH155,0.0,0.45,SOIL
DH155,0.45,1.0,LIMO
DH155,1.0,2.0,LIMO
DH155,2.0,3.0,LIMO
DH155,3.0,4.0,LIMO
DH155,4.0,5.0,LIMO
DH155,5.0,6.0,LIMO
DH155,6.0,7.0,LIMO
DH155,7.0,8.0,LIMO
DH155,8.0,9.0,LIMO
DH155,9.0,10.0,LIMO
DH155,10.0,11.0,LIMO
DH155,11.0,12.0,SAP
DH155,12.0,13.0,SAP
DH155,13.0,14.0,SAP
DH155,14.0,15.0,RSAP
DH155,15.0,16.0,RSAP
DH155,16.0,17.0,RSAP
DH156,0.0,1.0,SOIL
DH156,1.0,2.0,LIMO
DH156,2.0,3.0,LIMO
DH156,3.0,4.0,LIMO
DH156,4.0,5.0,LIMO
DH156,5.0,6.0,LIMO
DH156,6.0,7.0,LIMO
DH156,7.0,8.0,LIMO
DH156,8.0,9.0,LIMO
DH156,9.0,10.0,LIMO
DH156,10.0,11.0,LIMO
DH156,11.0,12.0,LIMO
DH156,12.0,13.0,LIMO
DH156,13.0,14.0,LIMO
DH156,14.0,15.0,LIMO
DH156,15.0,16.0,LIMO
DH156,16.0,17.0,LIMO
DH156,17.0,18.0,LIMO
DH156,18.0,19.0,LIMO
DH156,19.0,20.0,LIMO
DH156,20.0,21.0,LIMO
DH156,21.0,22.0,LIMO
DH156,22.0,23.0,LIMO
DH156,23.0,24.0,LIMO
DH156,24.0,25.0,SAP
DH156,25.0,26.0,SAP
DH156,26.0,27.0,SAP
DH156,27.0,28.0,SAP
DH156,28.0,29.0,SAP
DH156,29.0,30.0,BLD
DH156,30.0,31.0,RSAP
DH156,31.0,32.0,RSAP
DH156,32.0,33.0,BRK
DH157,0.0,1.0,SOIL
DH157,1.0,2.0,LIMO
DH157,2.0,3.0,LIMO
DH157,3.0,4.0,LIMO
DH157,4.0,5.0,LIMO
DH157,5.0,6.0,LIMO
DH157,6.0,7.0,LIMO
DH157,7.0,8.0,LIMO
DH157,8.0,9.0,LIMO
DH157,9.0,10.0,LIMO
DH157,10.0,11.0,SAP
DH157,11.0,12.0,SAP
DH157,12.0,12.9,SAP
DH157,12.9,13.4,SAP
DH157,13.4,14.8,SAP
DH157,14.8,15.6,RSAP
DH158,0.0,1.0,SOIL
DH158,1.0,2.0,LIMO
DH158,2.0,3.0,LIMO
DH158,3.0,4.0,LIMO
DH158,4.0,5.0,LIMO
DH158,5.0,6.0,LIMO
DH158,6.0,7.0,LIMO
DH158,7.0,8.0,LIMO
DH158,8.0,9.0,LIMO
DH158,9.0,10.0,LIMO
DH158,10.0,11.0,SAP
DH158,11.0,12.0,SAP
DH158,12.0,13.0,SAP
DH158,13.0,13.7,SAP
DH158,13.7,15.0,SAP
DH158,15.0,16.0,SAP
DH158,16.0,17.0,SAP
DH158,17.0,18.0,SAP
DH158,18.0,19.5,SAP
DH158,19.5,20.0,BLD
DH158,20.0,21.4,RSAP
DH159,0.0,0.9,SOIL
DH159,0.9,2.0,LIMO
DH159,2.0,3.0,SAP
DH159,3.0,4.0,SAP
DH159,4.0,5.0,SAP
DH159,5.0,6.3,SAP
DH159,6.3,7.3,SROC
DH160,0.0,1.5,LIMO
DH160,1.5,2.0,LIMO
DH160,2.0,3.0,LIMO
DH160,3.0,4.0,SAP
DH160,4.0,5.0,SAP
DH160,5.0,6.0,SAP
DH160,6.0,7.5,RSAP
DH160,7.5,8.5,SROC
DH161,0.0,1.0,SOIL
DH161,1.0,1.6,LIMO
DH161,1.6,2.0,LIMO
DH161,2.0,3.0,LIMO
DH161,3.0,4.0,LIMO
DH161,4.0,5.0,LIMO
DH161,5.0,6.0,LIMO
DH161,6.0,7.0,LIMO
DH161,7.0,8.0,LIMO
DH161,8.0,9.0,LIMO
DH161,9.0,10.0,LIMO
DH161,10.0,11.0,LIMO
DH161,11.0,12.0,LIMO
DH161,12.0,12.4,SAP
DH161,12.4,13.0,BLD
DH161,13.0,14.0,SAP
DH161,14.0,14.6,SAP
DH161,14.6,15.0,BLD
DH161,15.0,15.45,RSAP
DH161,15.45,16.0,BLD
DH161,16.0,17.0,BLD
DH161,17.0,18.0,RSAP
DH161,18.0,19.0,SAP
DH161,19.0,20.0,RSAP
DH161,20.0,20.5,SAP
DH161,20.5,21.0,RSAP
DH161,21.0,21.5,BRK
DH162,0.0,1.0,SOIL
DH162,1.0,2.0,LIMO
DH162,2.0,3.0,LIMO
DH162,3.0,4.0,LIMO
DH162,4.0,5.0,LIMO
DH162,5.0,6.0,LIMO
DH162,6.0,7.0,LIMO
DH162,7.0,8.0,LIMO
DH162,8.0,9.0,LIMO
DH162,9.0,10.0,LIMO
DH162,10.0,11.5,LIMO
DH162,11.5,12.4,SAP
DH162,12.4,13.5,SAP
DH162,13.5,14.5,SAP
DH162,14.5,15.5,RSAP
DH163,0.0,1.0,SOIL
DH163,1.0,2.0,LIMO
DH163,2.0,3.0,LIMO
DH163,3.0,4.0,LIMO
DH163,4.0,5.0,LIMO
DH163,5.0,6.0,LIMO
DH163,6.0,7.0,LIMO
DH163,7.0,8.0,LIMO
DH163,8.0,8.6,LIMO
DH163,8.6,10.0,LIMO
DH163,10.0,11.0,LIMO
DH163,11.0,12.0,LIMO
DH163,12.0,13.0,LIMO
DH163,13.0,14.0,LIMO
DH163,14.0,15.0,LIMO
DH163,15.0,16.0,LIMO
DH163,16.0,17.0,LIMO
DH163,17.0,18.0,LIMO
DH163,18.0,19.0,SAP
DH163,19.0,20.0,SAP
DH163,20.0,21.5,BLD
DH163,21.5,23.0,BRK
DH163,23.0,23.5,BRK
DH164,0.0,1.0,SOIL
DH164,1.0,2.0,LIMO
DH164,2.0,3.0,LIMO
DH164,3.0,4.0,LIMO
DH164,4.0,5.0,LIMO
DH164,5.0,6.0,LIMO
DH164,6.0,7.0,LIMO
DH164,7.0,8.0,LIMO
DH164,8.0,9.0,LIMO
DH164,9.0,10.0,LIMO
DH164,10.0,11.0,SAP
DH164,11.0,12.0,SAP
DH164,12.0,13.0,SAP
DH164,13.0,14.0,SAP
DH164,14.0,15.0,SAP
DH164,15.0,15.6,SAP
DH164,15.6,17.0,SAP
DH164,17.0,17.7,RSAP
DH165,0.0,1.2,LIMO
DH165,1.2,2.0,LIMO
DH165,2.0,3.0,LIMO
DH165,3.0,4.0,LIMO
DH165,4.0,5.0,LIMO
DH165,5.0,6.0,LIMO
DH165,6.0,7.0,LIMO
DH165,7.0,8.0,LIMO
DH165,8.0,9.0,LIMO
DH165,9.0,10.0,LIMO
DH165,10.0,11.0,LIMO
DH165,11.0,12.0,LIMO
DH165,12.0,13.0,LIMO
DH165,13.0,14.0,LIMO
DH165,14.0,15.0,LIMO
DH165,15.0,16.0,LIMO
DH165,16.0,17.0,LIMO
DH165,17.0,18.0,SAP
DH165,18.0,18.8,SAP
DH165,18.8,19.5,SAP
DH165,19.5,20.0,SAP
DH165,20.0,21.0,SAP
DH165,21.0,22.0,SAP
DH165,22.0,23.0,SAP
DH165,23.0,24.4,SAP
DH165,24.4,25.0,SAP
DH165,25.0,26.3,RSAP
DH166,0.0,0.7,SOIL
DH166,0.7,2.0,LIMO
DH166,2.0,3.5,LIMO
DH166,3.5,5.0,LIMO
DH166,5.0,6.0,LIMO
DH166,6.0,7.5,LIMO
DH166,7.5,8.0,LIMO
DH166,8.0,8.6,LIMO
DH166,8.6,10.0,SAP
DH166,10.0,11.0,SAP
DH166,11.0,12.0,SAP
DH166,12.0,13.0,SAP
DH166,13.0,14.0,SAP
DH166,14.0,15.0,RSAP
DH167,0.0,1.0,SOIL
DH167,1.0,2.0,LIMO
DH167,2.0,3.0,LIMO
DH167,3.0,4.0,LIMO
DH167,4.0,5.0,LIMO
DH167,5.0,6.0,LIMO
DH167,6.0,7.0,LIMO
DH167,7.0,8.0,LIMO
DH167,8.0,9.0,LIMO
DH167,9.0,10.0,LIMO
DH167,10.0,11.0,LIMO
DH167,11.0,12.0,LIMO
DH167,12.0,13.0,SAP
DH167,13.0,14.0,SAP
DH167,14.0,15.0,SAP
DH167,15.0,16.0,SAP
DH167,16.0,17.0,SAP
DH167,17.0,18.0,SAP
DH167,18.0,19.0,SAP
DH167,19.0,20.0,SAP
DH167,20.0,21.0,SAP
DH167,21.0,22.3,SAP
DH167,22.3,23.0,RSAP
DH167,23.0,24.0,RSAP
DH168,0.0,0.5,SOIL
DH168,0.5,2.0,LIMO
DH168,2.0,3.0,LIMO
DH168,3.0,4.0,LIMO
DH168,4.0,5.0,LIMO
DH168,5.0,6.0,LIMO
DH168,6.0,7.0,LIMO
DH168,7.0,8.0,LIMO
DH168,8.0,9.0,LIMO
DH168,9.0,10.0,LIMO
DH168,10.0,11.0,LIMO
DH168,11.0,12.0,LIMO
DH168,12.0,13.0,LIMO
DH168,13.0,14.0,LIMO
DH168,14.0,15.0,LIMO
DH168,15.0,16.0,LIMO
DH168,16.0,17.0,LIMO
DH168,17.0,18.0,LIMO
DH168,18.0,19.0,RSAP
DH168,19.0,20.0,BLD
DH168,20.0,21.0,BLD
DH168,21.0,22.0,BLD
DH168,22.0,23.0,SAP
DH168,23.0,24.0,SAP
DH168,24.0,25.0,SAP
DH168,25.0,26.0,SAP
DH168,26.0,27.0,SAP
DH168,27.0,28.0,SAP
DH168,28.0,29.0,SAP
DH168,29.0,30.0,RSAP
DH169,0.0,1.0,SOIL
DH169,1.0,2.0,LIMO
DH169,2.0,3.0,LIMO
DH169,3.0,4.0,LIMO
DH169,4.0,5.0,LIMO
DH169,5.0,6.0,LIMO
DH169,6.0,7.0,LIMO
DH169,7.0,8.0,LIMO
DH169,8.0,9.0,LIMO
DH169,9.0,10.0,LIMO
DH169,10.0,11.0,LIMO
DH169,11.0,12.0,LIMO
DH169,12.0,13.0,LIMO
DH169,13.0,14.0,LIMO
DH169,14.0,15.0,LIMO
DH169,15.0,16.0,LIMO
DH169,16.0,17.0,SAP
DH169,17.0,18.0,SROC
DH169,18.0,19.0,SAP
DH169,19.0,20.0,SAP
DH169,20.0,21.0,SAP
DH169,21.0,22.0,SAP
DH169,22.0,23.0,RSAP
